Word,Pronunciation
impediment, ɪmˈpedəmənt ɪmˈped·ə·mənt
impel, ɪmˈpel ɪmˈpel
impending, ɪmˈpendɪŋ ɪmˈpen·dɪŋ
impenetrable, ɪmˈpenətrəbəl ɪmˈpenətrəbəl ɪmˈpen·ɪ·trə·bəl ɪmˈpen·ɪ·trə·bəl
imperative, ɪmˈperət̬ɪv ɪmˈperət̬ɪv ɪmˈper·ə·t̬ɪv
imperceptible, ˌɪmpɚˈseptəbəl ˌɪm·pərˈsep·tə·bəl
imperceptibly, ˌɪmpɚˈseptəbli
imperfect, ɪmˈpɝːfekt ɪmˈpɝːfekt ɪmˈpɜr·fɪkt
imperfection, ˌɪmpɚˈfekʃən
imperfectly, ɪmˈpɝːfektli
imperial, ɪmˈpɪriəl ɪmˈpɪriəl ɪmˈpɪər·i·əl
imperialism, ɪmˈpɪriəlɪzəm ɪmˈpɪriəlɪzəm ɪmˈpɪər·i·əˌlɪz·əm
imperialist, ɪmˈpɪriəlɪst
imperil, ɪmˈperəl ɪmˈper·əl
imperious, ɪmˈpɪriəs ɪmˈpɪər·i·əs
impersonal, ɪmˈpɝːsənəl ɪmˈpɝːsənəl ɪmˈpɝːsənəl ɪmˈpɝːsənəl ɪmˈpɜr·sə·nəl
impersonate, ɪmˈpɝːsəneɪt ɪmˈpɝːsəneɪt ɪmˈpɜr·səˌneɪt
impersonation, ɪmˌpɝːsənˈeɪʃən ɪmˌpɝːsənˈeɪʃən
impersonator, ɪmˈpɝːsəneɪt̬ɚ
impertinent, ɪmˈpɝːt̬ənənt ɪmˈpɜr·tən·ənt
impervious, ɪmˈpɝːviəs ɪmˈpɝːviəs ɪmˈpɜr·vi·əs
impetuous, ɪmˈpetʃuəs ɪmˈpetʃuəs ɪmˈpetʃ·u·əs
impetus, ˈɪmpət̬əs ˈɪm·pət·̬əs
impious, ˈɪmpiəs
impish, ˈɪmpɪʃ ˈɪm·pɪʃ
implacable, ɪmˈplækəbəl ɪmˈplæk·ə·bəl
implant, ɪmˈplænt ɪmˈplænt ɪmˈplænt
implantable, ɪmˈplæntəbəl
implantation, ˌɪmplænˈteɪʃən
implausible, ɪmˈplɑːzəbəl ɪmˈplɔ·zə·bəl
implement, ˈɪmpləment ˈɪm·pləˌment
implementation, ˌɪmpləmenˈteɪʃən
implicate, ˈɪmpləkeɪt ˈɪm·plɪˌkeɪt
implication, ˌɪmpləˈkeɪʃən ˌɪmpləˈkeɪʃən ˌɪmpləˈkeɪʃən ˌɪm·plɪˈkeɪ·ʃən
implicit, ɪmˈplɪsɪt ɪmˈplɪsɪt ɪmˈplɪsɪt ɪmˈplɪs·ɪt ɪmˈplɪs·ɪt
implicitly, ɪmˈplɪsɪtli ɪmˈplɪsɪtli ɪmˈplɪs·ɪt·li ɪmˈplɪs·ɪt·li
implode, ɪmˈploʊd ɪmˈploʊd
implore," ɪmˈplɔːr ɪmˈplɔːr ɪmˈplɔr, -ˈploʊr"
imploring, ɪmˈplɔːrɪŋ
implosion, ɪmˈploʊʒən ɪmˈploʊʒən
imply, ɪmˈplaɪ ɪmˈplaɪ ɪmˈplɑɪ
impolite, ˌɪmpəlˈaɪt ˌɪm·pəˈlɑɪt
import," ɪmˈpɔːrt ɪmˈpɔːrt ɪmˈpɔːrt ɪmˈpɔrt, -ˈpoʊrt ɪmˈpɔrt, -ˈpoʊrt"
importance, ɪmˈpɔːrtəns
important, ɪmˈpɔːrtənt ɪmˈpɔːrtənt ɪmˈpɔr·tənt ɪmˈpɔr·tənt
importantly, ɪmˈpɔːrtəntli
importation, ˌɪmpɔːrˈteɪʃən ˌɪmpɔːrˈteɪʃən
importer, ɪmˈpɔːrt̬ɚ -ˈpɔːrṱɚ -ˈpɔːrṱɚ -ˈpɔːrṱɚ
impose, ɪmˈpoʊz ɪmˈpoʊz ɪmˈpoʊz ɪmˈpoʊz ɪmˈpoʊz
imposing, ɪmˈpoʊzɪŋ ɪmˈpoʊ·zɪŋ
imposition, ˌɪmpəˈzɪʃən ˌɪmpəˈzɪʃən ˌɪm·pəˈzɪʃ·ən ˌɪm·pəˈzɪʃ·ən
impossibility, ɪmˌpɑːsəˈbɪlət̬i ɪmˌpɑs·əˈbɪl·ɪ·t̬i
impossible, ɪmˈpɑːsəbəl ɪmˈpɑːsəbəl ɪmˈpɑːsəbəl ɪmˈpɑs·ə·bəl ɪmˈpɑs·ə·bəl
impossibly, ɪmˈpɑːsəbli ɪmˈpɑːsəbli ɪmˈpɑs·ə·bli
impostor, ɪmˈpɑːstɚ ɪmˈpɑs·tər
impotence, ˈɪmpət̬əns ˈɪmpət̬əns ˈɪmpət̬əns
impotent, ˈɪmpət̬ənt ˈɪmpət̬ənt ˈɪmpət̬ənt ˈɪm·pə·t̬ənt
impound, ɪmˈpaʊnd ɪmˈpɑʊnd
impoverish, ɪmˈpɑːvɚɪʃ ɪmˈpɑːvɚɪʃ
impoverished, ɪmˈpɑːvɚɪʃt ɪmˈpɑːvɚɪʃt ɪmˈpɑv·ər·ɪʃt
impoverishment, ɪmˈpɑːvɚɪʃmənt ɪmˈpɑːvɚɪʃmənt
impracticable, ɪmˈpræktɪkəbəl
impractical, ɪmˈpræktɪkəl ɪmˈpræktɪkəl ɪmˈpræktɪkəl ɪmˈpræk·tɪ·kəl
imprecise, ˌɪmprɪˈsaɪs ˌɪm·prɪˈsɑɪs
impregnable, ɪmˈpreɡnəbəl ɪmˈpreɡnəbəl ɪmˈpreɡ·nə·bəl
impregnate, ɪmˈpreɡneɪt ɪmˈpreɡneɪt ɪmˈpreɡ·neɪt ɪmˈpreɡ·neɪt
impresario, ˌɪmprəˈsɑːrioʊ
impress, ɪmˈpres ɪmˈpres ɪmˈpres
impression, ɪmˈpreʃən ɪmˈpreʃən ɪmˈpreʃən ɪmˈpreʃən ɪmˈpreʃən ɪmˈpreʃən ɪmˈpreʃ·ən ɪmˈpreʃ·ən ɪmˈpreʃ·ən
impressionable, ɪmˈpreʃənəbəl ɪmˈpreʃ·ə·nə·bəl
impressionist, ɪmˈpreʃənɪst
impressionistic, ɪmˌpreʃənˈɪstɪk
impressive, ɪmˈpresɪv ɪmˈpresɪv ɪmˈpres·ɪv
impressively, ɪmˈpresɪvli
imprimatur, ˌɪmprɪˈmeɪt̬ɚ
imprint, ɪmˈprɪnt ɪmˈprɪnt ɪmˈprɪnt
imprison, ɪmˈprɪzən ɪmˈprɪz·ən
imprisonment, ɪmˈprɪzənmənt
improbable, ɪmˈprɑːbəbəl ɪmˈprɑb·ə·bəl
impromptu, ɪmˈprɑːmptuː ɪmˈprɑmp·tu
improper, ɪmˈprɑːpɚ ɪmˈprɑːpɚ ɪmˈprɑːpɚ ɪmˈprɑp·ər ɪmˈprɑp·ər
improperly, ɪmˈprɑːpɚli ɪmˈprɑːpɚli
impropriety, ˌɪmprəˈpraɪət̬i ˌɪm·prəˈprɑɪ·ɪ·t̬i
improve, ɪmˈpruːv ɪmˈpruv ɪmˈpruv
improvement, ɪmˈpruːvmənt ɪmˈpruv·mənt
improvisation," ɪmˌprɑːvəˈzeɪʃən ɪmˌprɑːvəˈzeɪʃən ɪmˌprɑv·əˈzeɪ·ʃən, ˌɪm·prə·və- ɪmˌprɑv·əˈzeɪ·ʃən, ˌɪm·prə·və-"
improvisational, ɪmˌprɑːvəˈzeɪʃənəl
improvise, ˈɪmprəvaɪz ˈɪmprəvaɪz ˈɪm·prəˌvɑɪz ˈɪm·prəˌvɑɪz
imprudence, ɪmˈpruːdəns
imprudent, ɪmˈpruːdənt ɪmˈpruːdənt
imprudently, ɪmˈpruːdəntli
impugn, ɪmˈpjuːn ɪmˈpjun
impulse, ˈɪmpʌls ˈɪmpʌls ˈɪmpʌls
impulsive, ɪmˈpʌlsɪv ɪmˈpʌl·sɪv
impulsively, ɪmˈpʌlsɪvli
impunity, ɪmˈpjuːət̬i ɪmˈpju·nɪ·t̬i
impure, ɪmˈpjʊr ɪmˈpjʊr ɪmˈpjʊər
impurity, ɪmˈpjʊrət̬i ɪmˈpjʊrət̬i
imputation, ˌɪmpjəˈteɪʃən
in, ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn ɪn
inability, ˌɪnəˈbɪlət̬i ˌɪn·əˈbɪl·ɪ·t̬i
inaccessibility, ˌɪnəkˌsesəˈbɪlət̬i ˌɪnəkˌsesəˈbɪlət̬i ˌɪnəkˌsesəˈbɪlət̬i
inaccessible, ˌɪnəkˈsesəbəl ˌɪnəkˈsesəbəl ˌɪnəkˈsesəbəl ˌɪn·ɪkˈses·ə·bəl ˌɪn·ɪkˈses·ə·bəl
inaccuracy, ɪnˈækjɚəsi
inaccurate, ɪnˈækjɚət ɪnˈæk·jər·ət
inaccurately, ɪnˈækjɚətli
inaction, ɪnˈækʃən ɪnˈæk·ʃən
inactive, ɪnˈæktɪv ɪnˈæk·tɪv
inactivity, ˌɪnækˈtɪvət̬i
inadequacy, ɪˈnædəkwəsi ɪˈnædəkwəsi
inadequate, ɪˈnædəkwət ɪˈnædəkwət ɪˈnædəkwət ɪnˈæd·ɪ·kwət
inadequately, ɪˈnædəkwətli ɪˈnædəkwətli
inadmissible, ˌɪnədˈmɪsəbəl ˌɪn·ədˈmɪs·ə·bəl
inadvertence, ˌɪnədˈvɝːt̬əns
inadvertent, ˌɪnədˈvɝːt̬ənt ˌɪn·ədˈvɜr·tənt
inadvertently, ˌɪnədˈvɝːt̬əntli
inadvisable, ˌɪnədˈvaɪzəbəl ˌɪn·ədˈvɑɪ·zə·bəl
inalienable, ɪnˈeɪliənəbəl ɪnˈeɪl·jə·nə·bəl
inane, ɪˈneɪn ɪˈneɪn
inanimate, ɪˈnænəmət ɪˈnæn·ə·mət
inapplicable, ˌɪnəˈplɪkəbəl
inappropriate, ˌɪnəˈproʊpriət ˌɪn·əˈproʊ·pri·ət
inappropriately, ˌɪnəˈproʊpriətli
inarticulate, ˌɪnɑːrˈtɪkjələt ˌɪn·ɑrˈtɪk·jə·lət
inattention, ˌɪnəˈtenʃən
inattentive, ˌɪnəˈtent̬ɪv ˌɪn·əˈten·tɪv
inaudible, ɪˈnɑːdəbəl ɪˈnɔd·ə·bəl
inaugural, ɪˈnɑːɡjərəl ɪˈnɑːɡjərəl
inaugurate, ɪˈnɑːɡjəreɪt ɪˈnɑːɡjəreɪt ɪˈnɑːɡjəreɪt ɪˈnɔɡ·jəˌreɪt
inauguration, ɪˌnɑːɡjəˈreɪʃən ɪˌnɑːɡjəˈreɪʃən ɪˌnɑːɡjəˈreɪʃən
inauspicious, ˌɪnɑːˈspɪʃəs ˌɪn·ɔˈspɪʃ·əs
inborn, ˈɪnbɔːrn ˈɪnˌbɔrn
inbound, ˈɪnbaʊnd
inbred, ˈɪnbred ˈɪnbred ˈɪnˌbred ˈɪnˌbred
inbreeding, ˈɪnbriːdɪŋ
incalculable, ɪnˈkælkjələbəl ɪnˈkæl·kjə·lə·bəl
incandescent, ˌɪnkænˈdesənt ˌɪnkænˈdesənt ˌɪnkænˈdesənt ˌɪnkænˈdesənt ˌɪn·kənˈdes·ənt
incantation, ˌɪnkænˈteɪʃən ˌɪnˌkænˈteɪ·ʃən
incapable, ɪnˈkeɪpəbəl ɪnˈkeɪ·pə·bəl
incapacitate, ˌɪnkəˈpæsəteɪt ˌɪn·kəˈpæs·ɪˌteɪt
incapacitating, ˌɪnkəˈpæsəteɪt̬ɪŋ
incapacity, ˌɪnkəˈpæsət̬i
incarcerate, ɪnˈkɑːrsəreɪt ɪnˈkɑːrsəreɪt ɪnˈkɑr·səˌreɪt
incarceration, ɪnˌkɑːrsəˈreɪʃən ɪnˌkɑːrsəˈreɪʃən
incarnate," ɪnˈkɑːrnət ɪnˈkɑr·nət, -neɪt"
incarnation, ˌɪnkɑːrˈneɪʃən ˌɪnkɑːrˈneɪʃən ˌɪnkɑːrˈneɪʃən ˌɪnˌkɑrˈneɪ·ʃən ˌɪnˌkɑrˈneɪ·ʃən ˌɪnˌkɑrˈneɪ·ʃən
incendiary, ɪnˈsendieri ɪnˈsendieri ɪnˈsen·diˌer·i ɪnˈsen·diˌer·i
incense, ˈɪnsens ˈɪn·sens
incensed, ɪnˈsenst
incentive, ɪnˈsent̬ɪv ɪnˈsen·tɪv
inception, ɪnˈsepʃən ɪnˈsep·ʃən
incessant, ɪnˈsesənt ɪnˈses·ənt
incessantly, ɪnˈsesəntli
incest, ˈɪnsest ˈɪn·sest
incestuous, ɪnˈsestʃuəs ɪnˈsestʃuəs
inch, ɪntʃ ɪntʃ
incidence, ˈɪnsɪdəns
incident," ˈɪnsɪdənt ˈɪn·sə·dənt, -ˌdent"
incidental, ˌɪnsɪˈdent̬əl ˌɪn·səˈden·təl
incidentally," ˌɪnsɪˈdent̬əli ˌɪnsɪˈdent̬əli ˌɪn·səˈden·təl·i, -ˈdent·li ˌɪn·səˈden·təl·i, -ˈdent·li"
incidentals, ɪnsɪˈdent̬əlz ˌɪn·səˈden·təlz ˌɪn·səˈden·təlz
incinerate, ɪnˈsɪnəreɪt ɪnˈsɪn·əˌreɪt
incineration, ɪnˌsɪnəˈreɪʃən
incinerator, ɪnˈsɪnəreɪt̬ɚ ɪnˈsɪn·əˌreɪ·t̬ər
incipient, ɪnˈsɪpiənt ɪnˈsɪp·i·ənt
incise, ɪnˈsaɪz
incision, ɪnˈsɪʒən ɪnˈsɪʒən ɪnˈsɪʒ·ən
incisive, ɪnˈsaɪsɪv ɪnˈsɑɪ·sɪv
incisor, ɪnˈsaɪzɚ ɪnˈsɑɪ·zər
incite, ɪnˈsaɪt ɪnˈsɑɪt
incitement, ɪnˈsaɪtmənt
inclement, ɪnˈklemənt ɪnˈklem·ənt
inclination, ˌɪnkləˈneɪʃən ˌɪnkləˈneɪʃən ˌɪnkləˈneɪʃən ˌɪn·kləˈneɪ·ʃən
incline, ɪnˈklaɪn ɪnˈklaɪn ɪnˈklɑɪn
inclined, ɪnˈklaɪnd
include, ɪnˈkluːd ɪnˈklud
included, ɪnˈkluːdɪd
including, ɪnˈkluːdɪŋ
inclusion, ɪnˈkluːʒən ɪnˈkluːʒən ɪnˈklu·ʒən
inclusive, ɪnˈkluːsɪv ɪnˈkluːsɪv ɪnˈkluːsɪv ɪnˈklu·sɪv
inclusiveness, ɪnˈkluːsɪvnəs
incognito, ˌɪnkɑːɡˈniːt̬oʊ
incoherent, ˌɪnkoʊˈhɪrənt ˌɪnkoʊˈhɪrənt ˌɪn·koʊˈhɪər·ənt
incoherently, ˌɪnkoʊˈhɪrəntli ˌɪnkoʊˈhɪrəntli
income," ˈɪnkʌm ˈɪnkʌm ˈɪn·kʌm, -kəm"
incoming, ˈɪnˌkʌmɪŋ ˈɪnˌkʌmɪŋ ˈɪnˌkʌm·ɪŋ
incommunicado, ˌɪnkəˌmjuːnɪˈkɑːdoʊ
incomparable," ɪnˈkɑːmpɚəbəl ɪnˈkɑm·pər·ə·bəl, ˌɪn·kəmˈpeər·ə·bəl"
incomparably, ɪnˈkɑːmpɚəbli
incompatibility, ˌɪnkəmˌpæt̬əˈbɪlət̬i
incompatible, ˌɪnkəmˈpæt̬əbəl ˌɪn·kəmˈpæt̬·ə·bəl
incompetence, ɪnˈkɑːmpət̬əns
incompetency, ɪnˈkɑːmpət̬ənsi
incompetent, ɪnˈkɑːmpət̬ənt ɪnˈkɑm·pə·t̬ənt
incompetently, ɪnˈkɑːmpət̬əntli
incomplete, ˌɪnkəmˈpliːt ˌɪn·kəmˈplit
incomprehensible, ɪnˌkɑːmprəˈhensəbəl ɪnˌkɑm·prɪˈhen·sə·bəl
inconceivable, ˌɪnkənˈsiːvəbəl ˌɪnkənˈsiːvəbəl ˌɪn·kənˈsi·və·bəl
inconclusive, ˌɪnkəŋˈkluːsɪv ˌɪn·kənˈklu·sɪv
incongruity, ˌɪnkənˈɡruːət̬i
incongruous, ɪnˈkɑːŋɡruəs ɪnˈkɑŋ·ɡru·əs
inconsequential, ɪnˌkɑːnsɪˈkwenʃəl ɪnˌkɑn·sɪˈkwen·ʃəl
inconsistency, ˌɪnkənˈsɪstənsi ˌɪnkənˈsɪstənsi ˌɪn·kənˈsɪs·tən·si
inconsistent, ˌɪnkənˈsɪstənt ˌɪnkənˈsɪstənt ˌɪn·kənˈsɪs·tənt ˌɪn·kənˈsɪs·tənt
inconspicuous, ˌɪnkənˈspɪkjuəs ˌɪn·kənˈspɪk·ju·əs
incontinence, ɪnˈkɑːntənəns
incontinent, ɪnˈkɑːntənənt ɪnˈkɑn·tən·ənt
incontrovertible, ɪnˌkɑːntrəˈvɝːt̬əbəl ɪnˌkɑn·trəˈvɜr·t̬ə·bəl
inconvenience, ˌɪnkənˈviːnjəns ˌɪn·kənˈvin·jəns
inconvenient, ˌɪnkənˈviːnjənt ˌɪn·kənˈvin·jənt
incorporate, ɪnˈkɔːrpɚeɪt ɪnˈkɔːrpɚeɪt ɪnˈkɔr·pəˌreɪt ɪnˈkɔr·pəˌreɪt
incorporation, ɪnˌkɔːrpəˈreɪʃən ɪnˌkɔːrpəˈreɪʃən ɪnˌkɔr·pəˈreɪ·ʃən ɪnˌkɔr·pəˈreɪ·ʃən
incorrect, ˌɪnkəˈrekt ˌɪnkəˈrekt ˌɪn·kəˈrekt
incorrectly, ˌɪnkəˈrektli ˌɪnkəˈrektli
incorrigible," ɪnˈkɔːrədʒəbəl ɪnˈkɔr·ɪ·dʒə·bəl, -ˈkɑr-"
increase," ɪnˈkriːs ɪnˈkris, ˈɪn·kris"
increasingly, ɪnˈkriːsɪŋli ɪnˈkri·sɪŋ·li
incredible, ɪnˈkredəbəl ɪnˈkredəbəl ɪnˈkred·ə·bəl ɪnˈkred·ə·bəl
incredibly, ɪnˈkredəbli ɪnˈkredəbli ɪnˈkred·ə·bli ɪnˈkred·ə·bli
incredulity, ˌɪnkrəˈduːlət̬i
incredulous, ɪnˈkredʒələs ɪnˈkredʒ·ə·ləs
increment," ˈɪŋkrəmənt ˈɪn·krə·mənt, ˈɪŋ-"
incremental, ˌɪŋkrəˈment̬əl ˌɪŋkrəˈment̬əl
incrementally, ˌɪŋkrəˈment̬əli ˌɪŋkrəˈment̬əli
incriminate, ɪnˈkrɪməneɪt ɪnˈkrɪm·əˌneɪt
incriminating, ɪnˈkrɪməneɪt̬ɪŋ
incubate," ˈɪŋkjəbeɪt ˈɪŋkjəbeɪt ˈɪŋ·kjəˌbeɪt, ˈɪn-"
incubation, ˌɪŋkjəˈbeɪʃən ˌɪŋkjəˈbeɪʃən
incubator, ˈɪŋkjəbeɪt̬ɚ ˈɪŋkjəbeɪt̬ɚ
incumbent, ɪnˈkʌmbənt ɪnˈkʌm·bənt
incur, ɪnˈkɝː ɪnˈkɜr
incurable, ɪnˈkjʊrəbəl ɪnˈkjʊrəbəl ɪnˈkjʊr·ə·bəl ɪnˈkjʊr·ə·bəl
incursion, ɪnˈkɝːʒən ɪnˈkɝːʒən ɪnˈkɜr·ʒən
indebted, ɪnˈdet̬ɪd ɪnˈdet̬ɪd ɪnˈde·t̬ɪd ɪnˈde·t̬ɪd
indebtedness, ɪnˈdet̬ɪdnəs ɪnˈdet̬ɪdnəs ɪnˈdet̬ɪdnəs
indecency, ɪnˈdiːsənsi
indecent, ɪnˈdiːsənt ɪnˈdiːsənt ɪnˈdi·sənt
indecision, ˌɪndɪˈsɪʒən ˌɪn·dɪˈsɪʒ·ən
indecisive, ˌɪndɪˈsaɪsɪv ˌɪndɪˈsaɪsɪv
indeed, ɪnˈdiːd ɪnˈdiːd ɪnˈdiːd ɪnˈdid ɪnˈdid
indefatigable, ˌɪndɪˈfæt̬ɪɡəbəl ˌɪn·dɪˈfæt̬·ə·ɡə·bəl
indefensible, ˌɪndɪˈfensəbəl ˌɪndɪˈfensəbəl ˌɪn·dɪˈfen·sə·bəl
indefinable, ˌɪndɪˈfaɪnəbəl ˌɪn·dɪˈfɑɪ·nə·bəl
indefinite, ɪnˈdefənət ɪnˈdef·ə·nət
indefinitely, ɪnˈdefənətli ɪnˈdef·ə·nət·li
indelible, ɪnˈdeləbəl ɪnˈdeləbəl ɪnˈdel·ə·bəl
indelibly, ɪnˈdeləbli ɪnˈdeləbli
indelicate, ɪnˈdeləkət ɪnˈdel·ɪ·kət
indemnification, ɪnˌdemnəfəˈkeɪʃən ɪnˌdemnəfəˈkeɪʃən
indemnify, ɪnˈdemnəfaɪ ɪnˈdemnəfaɪ ɪnˈdemnɪfaɪ ɪnˈdemnɪfaɪ
indemnity, ɪnˈdemnət̬i ɪnˈdem·nɪ·t̬i
indent, ɪnˈdent ɪnˈdent ɪnˈdent
indentation, ˌɪndenˈteɪʃən ˌɪndenˈteɪʃən ˌɪnˌdenˈteɪ·ʃən
indenture, ɪnˈdentʃɚ
independence, ˌɪndɪˈpendəns ˌɪndɪˈpendəns
independent, ˌɪndɪˈpendənt ˌɪndɪˈpendənt ˌɪndɪˈpendənt ˌɪndɪˈpendənt ˌɪndɪˈpendənt ˌɪndɪˈpendənt ˌɪn·dɪˈpen·dənt ˌɪn·dɪˈpen·dənt
independently, ˌɪndɪˈpendəntli ˌɪndɪˈpendəntli
indescribable, ˌɪndɪˈskraɪbəbəl ˌɪn·dɪˈskrɑɪ·bə·bəl
indestructible, ˌɪndɪˈstrʌktəbəl ˌɪn·dɪˈstrʌk·tə·bəl
indeterminate, ˌɪndɪˈtɝːmɪnət ˌɪn·dɪˈtɜr·mə·nət
index, ˈɪndeks ˈɪndeks ˈɪndeks ˈɪndeks ˈɪn·deks ˈɪn·deks
indicate, ˈɪndəkeɪt ˈɪndəkeɪt ˈɪndəkeɪt ˈɪndəkeɪt ˈɪn·dɪˌkeɪt
indication, ˌɪndəˈkeɪʃən ˌɪndəˈkeɪʃən
indicative, ɪnˈdɪkət̬ɪv ɪnˈdɪk·ə·t̬ɪv
indicator, ˈɪndəkeɪt̬ɚ ˈɪndəkeɪt̬ɚ ˈɪndəkeɪt̬ɚ ˈɪn·dɪˌkeɪt̬·ər
indices, ˈɪndəsiːz ˈɪn·dəˌsiz
indict, ɪnˈdaɪt ɪnˈdɑɪt
indictment, ɪnˈdaɪt̬mənt ɪnˈdaɪt̬mənt ɪnˈdaɪt̬mənt ɪnˈdaɪt̬mənt ɪnˈdɑɪt·mənt ɪnˈdɑɪt·mənt
indie, ˈɪndi ˈɪn·di
indifference, ɪnˈdɪfɚəns ɪnˈdɪf·rəns
indifferent, ɪnˈdɪfɚənt ɪnˈdɪfɚənt ɪnˈdɪf·rənt ɪnˈdɪf·rənt
indigenous, ɪnˈdɪdʒənəs ɪnˈdɪdʒənəs ɪnˈdɪdʒənəs ɪnˈdɪdʒ·ə·nəs
indigent, ˈɪndɪdʒənt ˈɪn·dɪ·dʒənt
indigestion," ˌɪndɪˈdʒestʃən ˌɪn·dɪˈdʒes·tʃən, ˌɪn·dɑɪ-"
indignant, ɪnˈdɪɡnənt ɪnˈdɪɡ·nənt
indignantly, ɪnˈdɪɡnəntli
indignation, ˌɪndɪɡˈneɪʃən
indignity, ɪnˈdɪɡnət̬i ɪnˈdɪɡ·nɪ·t̬i
indigo, ˈɪndɪɡoʊ
indirect," ˌɪndɪˈrekt ˌɪndɪˈrekt ˌɪndɪˈrekt ˌɪn·dəˈrekt, ˌɪn·dɑɪ- ˌɪn·dəˈrekt, ˌɪn·dɑɪ-"
indirectly," ˌɪndaɪˈrektli ˌɪndaɪˈrektli ˌɪn·dəˈrek·tli, ˌɪn·dɑɪ-"
indiscreet, ˌɪndɪˈskriːt ˌɪn·dɪˈskrit
indiscretion, ˌɪndɪˈskreʃən ˌɪndɪˈskreʃən ˌɪn·dɪˈskreʃ·ən
indiscriminate, ˌɪndɪˈskrɪmənət ˌɪn·dɪˈskrɪm·ə·nət
indiscriminately, ˌɪndɪˈskrɪmənətli
indispensable, ˌɪndɪˈspensəbəl ˌɪn·dɪˈspen·sə·bəl
indisputable, ˌɪndɪˈspjuːt̬əbəl ˌɪn·dɪˈspju·t̬ə·bəl
indisputably, ˌɪndɪˈspjuːt̬əbli
indistinct, ˌɪndɪˈstɪŋkt ˌɪn·dɪˈstɪŋkt
indistinguishable, ˌɪndɪˈstɪŋɡwɪʃəbəl ˌɪn·dɪˈstɪŋ·ɡwɪ·ʃə·bəl
individual, ˌɪndəˈvɪdʒuəl ˌɪndəˈvɪdʒuəl ˌɪn·dəˈvɪdʒ·u·əl
individualism, ˌɪndəˈvɪdʒuəlɪzəm ˌɪndəˈvɪdʒuəlɪzəm ˌɪn·dəˈvɪdʒ·u·əˌlɪz·əm
individualist, ˌɪndəˈvɪdʒuəlɪst ˌɪn·dəˈvɪdʒ·u·ə·lɪst
individualistic, ˌɪndəˌvɪdʒuəˈlɪst̬ɪk
individuality, ˌɪndəvɪdʒuˈælət̬i ˌɪn·dəˌvɪdʒ·uˈæl·ɪ·t̬i
individualized, ˌɪndəˈvɪdʒuəlaɪzd
individually, ˌɪndəˈvɪdʒuəli ˌɪndəˈvɪdʒuəli
indivisible, ˌɪndɪˈvɪzəbəl ˌɪn·dəˈvɪz·ə·bəl
indoctrination, ɪnˌdɑːktrəˈneɪʃən
indolent, ˈɪndələnt ˈɪn·dəl·ənt
indomitable, ɪnˈdɑːmət̬əbəl ɪnˈdɑm·ɪ·t̬ə·bəl
indoor," ˌɪnˈdɔːr ˈɪnˌdɔr, -ˌdoʊr"
indoors, ˌɪnˈdɔːrz
induce, ɪnˈduːs ɪnˈduːs ɪnˈduːs ɪnˈdus ɪnˈdus
inducement, ɪnˈduːsmənt
induct, ɪnˈdʌkt ɪnˈdʌkt
induction, ɪnˈdʌkʃən ɪnˈdʌkʃən ɪnˈdʌkʃən ɪnˈdʌkʃən ɪnˈdʌkʃən ɪnˈdʌkʃən
inductive, ɪnˈdʌktɪv
indulge, ɪnˈdʌldʒ ɪnˈdʌldʒ ɪnˈdʌldʒ
indulgence, ɪnˈdʌldʒəns ɪnˈdʌldʒəns ɪnˈdʌldʒəns ɪnˈdʌl·dʒəns
indulgent, ɪnˈdʌldʒənt
industrial, ɪnˈdʌstriəl ɪnˈdʌstriəl ɪnˈdʌs·tri·əl ɪnˈdʌs·tri·əl
industrialist, ɪnˈdʌstriəlɪst ɪnˈdʌs·tri·ə·lɪst
industrialization, ɪnˌdʌstriələˈzeɪʃən
industrialized, ɪnˈdʌstriəlaɪzd
industrious, ɪnˈdʌstriəs ɪnˈdʌs·tri·əs
industry," ˈɪndəstri ˈɪndəstri ˈɪndəstri ˈɪndəstri ˈɪn·də·stri, ˈɪnˌdʌs·tri ˈɪn·də·stri, ˈɪnˌdʌs·tri ˈɪn·də·stri, ˈɪnˌdʌs·tri"
inebriate, ɪˈniːbriət
inebriated, ɪˈniːbrieɪt̬ɪd ɪˈni·briˌeɪ·t̬əd
inebriating, ɪˈniːbrieɪt̬ɪŋ
inedible, ˌɪnˈedəbəl ɪˈned·ə·bəl
ineffable, ˌɪnˈefəbəl
ineffective, ˌɪnɪˈfektɪv ˌɪn·ɪˈfek·tɪv
ineffectual, ˌɪnɪˈfektʃuəl ˌɪn·ɪˈfek·tʃu·əl
inefficiency, ˌɪnɪˈfɪʃənsi
inefficient, ˌɪnɪˈfɪʃənt ˌɪnɪˈfɪʃənt ˌɪn·ɪˈfɪʃ·ənt
inefficiently, ˌɪnɪˈfɪʃəntli
ineligible, ˌɪnˈelɪdʒəbəl ɪnˈel·ɪ·dʒə·bəl
inept, ˌɪnˈept ɪˈnept
ineptitude, ˌɪnˈeptətuːd
ineptly, ɪnˈeptli
inequality, ˌɪnɪˈkwɑːlət̬i ˌɪn·ɪˈkwɑl·ɪ·t̬i
inequitable, ˌɪnˈekwət̬əbəl
inequity, ɪˈnekwɪt̬i ɪˈnek·wɪ·t̬i
